3.39E-05;2.89E-05;2.25E-05;1.78E-05;0.000544805;0.000453197;9.58E-06
3.27E-05;2.80E-05;2.19E-05;1.72E-05;0.000477764;0.00039897;8.65E-06
3.04E-05;2.55E-05;1.94E-05;1.50E-05;0.00050624;0.000421821;8.52E-06
2.96E-05;2.43E-05;1.79E-05;1.30E-05;0.000510036;0.000383944;8.33E-06
4.29E-05;3.63E-05;2.76E-05;2.05E-05;0.000571255;0.000487977;1.07E-05
3.82E-05;3.15E-05;2.32E-05;1.71E-05;0.000657087;0.000491218;1.05E-05
3.19E-05;2.57E-05;1.78E-05;1.19E-05;0.000510916;0.000394042;8.81E-06
3.05E-05;2.50E-05;1.77E-05;1.21E-05;0.000509773;0.000393794;8.04E-06
3.31E-05;2.73E-05;2.04E-05;1.53E-05;0.000534647;0.000398924;9.60E-06
3.43E-05;2.77E-05;1.93E-05;1.32E-05;0.000549276;0.000425698;9.40E-06
2.71E-05;2.31E-05;1.80E-05;1.42E-05;0.000386477;0.000344659;7.52E-06
3.53E-05;3.05E-05;2.46E-05;1.99E-05;0.000651214;0.000512646;9.16E-06
2.71E-05;2.24E-05;1.65E-05;1.21E-05;0.000438483;0.000353744;7.86E-06
3.88E-05;3.15E-05;2.26E-05;1.62E-05;0.000637462;0.000491395;1.09E-05
3.90E-05;3.17E-05;2.27E-05;1.61E-05;0.000521135;0.000443967;1.05E-05
2.86E-05;2.42E-05;1.87E-05;1.45E-05;0.000443558;0.000360022;7.97E-06
3.11E-05;2.65E-05;2.07E-05;1.63E-05;0.000541393;0.000436042;8.34E-06
2.75E-05;2.30E-05;1.73E-05;1.28E-05;0.000439399;0.000347343;7.23E-06
2.33E-05;1.98E-05;1.55E-05;1.22E-05;0.000382848;0.000321243;6.88E-06
2.95E-05;2.43E-05;1.76E-05;1.24E-05;0.000415156;0.000335203;7.71E-06
2.49E-05;1.99E-05;1.38E-05;9.32E-06;0.000437434;0.000320034;7.08E-06
3.17E-05;2.74E-05;2.19E-05;1.77E-05;0.000510049;0.000418906;8.27E-06
3.37E-05;2.82E-05;2.13E-05;1.61E-05;0.00053284;0.000435273;9.58E-06
3.58E-05;3.00E-05;2.24E-05;1.64E-05;0.00050055;0.000427296;9.65E-06
3.13E-05;2.57E-05;1.85E-05;1.32E-05;0.000486084;0.000380795;8.97E-06
2.63E-05;2.12E-05;1.50E-05;1.04E-05;0.000360729;0.000292536;7.62E-06
2.95E-05;2.38E-05;1.67E-05;1.14E-05;0.000419274;0.000324826;8.13E-06
2.65E-05;2.17E-05;1.55E-05;1.09E-05;0.000484221;0.00035953;7.59E-06
2.48E-05;2.06E-05;1.52E-05;1.10E-05;0.000356445;0.000284602;7.09E-06
2.85E-05;2.36E-05;1.73E-05;1.25E-05;0.000469843;0.000382236;7.84E-06
2.68E-05;2.22E-05;1.62E-05;1.15E-05;0.000487813;0.000381385;7.31E-06
2.72E-05;2.30E-05;1.77E-05;1.36E-05;0.000504992;0.00040556;7.51E-06
3.97E-05;3.32E-05;2.49E-05;1.88E-05;0.000609268;0.00051476;1.04E-05
2.81E-05;2.38E-05;1.85E-05;1.46E-05;0.000530406;0.000405075;7.67E-06
3.27E-05;2.62E-05;1.85E-05;1.29E-05;0.000538785;0.00039712;9.54E-06
